"participant","ratings","age","gender","exclude","IAT_condition","attribute_condition"
103555548,5,43,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
103555548,5,43,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
103555548,5,43,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
103555548,5,43,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
107699894,4,45,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
107699894,4,45,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
107699894,4,45,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
107699894,4,45,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
107699894,4,45,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
107699894,4,45,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
107880659,6,37,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
107880659,3,37,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
107880659,2,37,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
107880659,1,37,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
107880659,2,37,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
107880659,3,37,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
114584417,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
114584417,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
114584417,5,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
114584417,6,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
114584417,6,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
114584417,6,57,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
118230901,6,42,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
118230901,6,42,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
118230901,6,42,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
118230901,6,42,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
118230901,6,42,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
118230901,6,42,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
120031711,5,21,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
120031711,4,21,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
120031711,5,21,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
120031711,3,21,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
120031711,3,21,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
120031711,6,21,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
121188055,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
121188055,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
121188055,4,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
121188055,5,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
121188055,6,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
121188055,4,30,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
123316280,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
123316280,4,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
123316280,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
123316280,3,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
123316280,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
123316280,5,36,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
125334220,5,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
125334220,4,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
125334220,4,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
125334220,5,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
125334220,5,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
125334220,4,46,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
125584336,5,25,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
125584336,5,25,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
125584336,6,25,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
125584336,4,25,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
125584336,6,25,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
125584336,3,25,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
127920030,5,21,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
127920030,5,21,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
127920030,5,21,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
127920030,5,21,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
127920030,5,21,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
127920030,5,21,"female",TRUE,"Insects-Chinese IAT","opposite valenced attributes"
128075070,2,24,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128075070,3,24,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128075070,3,24,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128075070,4,24,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128075070,4,24,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128075070,3,24,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128132758,5,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128132758,5,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128132758,6,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128132758,6,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128132758,5,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128132758,6,34,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
128152476,3,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
128152476,4,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
128152476,4,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
128152476,4,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
128152476,4,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
128152476,4,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
128311475,4,48,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
128311475,4,48,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
128311475,4,48,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
128311475,4,48,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
128311475,4,48,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
128311475,4,48,"female",FALSE,"Flowers-Chinese IAT","nonword attributes"
132991424,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
132991424,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
132991424,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
132991424,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
132991424,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
132991424,4,27,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
141607039,4,62,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
141607039,4,62,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
141607039,4,62,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
141607039,4,62,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
141607039,4,62,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
141607039,4,62,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
142678305,4,54,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142678305,4,54,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142678305,4,54,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142678305,4,54,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142678305,4,54,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142678305,4,54,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142681042,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142681042,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142681042,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142681042,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142681042,5,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
142681042,4,29,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
143343957,3,22,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
143343957,3,22,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
143343957,3,22,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
143343957,3,22,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
143343957,3,22,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
143343957,3,22,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
144638620,3,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
144638620,3,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
144638620,4,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
144638620,3,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
144638620,5,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
144638620,5,21,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
144727597,7,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
144727597,7,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
144727597,7,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
144727597,7,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
144727597,6,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
144727597,4,36,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
145734802,3,34,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
145734802,6,34,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
145734802,4,34,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
145734802,2,34,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
145734802,3,34,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
145734802,4,34,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
148635798,5,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148635798,6,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148635798,6,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148635798,6,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148635798,5,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148635798,7,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148672773,4,18,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148672773,4,18,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148672773,4,18,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148672773,4,18,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148672773,4,18,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
148672773,4,18,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
152757934,4,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
152757934,3,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
152757934,5,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
152757934,5,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
152757934,6,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
152757934,7,33,"male",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
153548131,7,26,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
153548131,7,26,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
153548131,7,26,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
153548131,6,26,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
153548131,6,26,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
153548131,5,26,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
153928495,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
153928495,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
153928495,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
153928495,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
153928495,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
153928495,4,18,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
154492649,5,34,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
154492649,3,34,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
154492649,4,34,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
154492649,2,34,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
154492649,4,34,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
154492649,3,34,"male",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
158552727,1,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
158552727,1,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
158552727,1,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
158552727,1,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
158552727,1,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
158552727,1,40,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
159654503,5,28,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
159654503,4,28,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
159654503,4,28,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
159654503,5,28,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
159654503,4,28,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
159654503,4,28,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
160233148,4,27,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
160233148,3,27,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
160233148,5,27,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
160233148,5,27,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
160233148,5,27,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
160233148,5,27,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
162858532,4,34,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
162858532,4,34,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
162858532,4,34,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
162858532,4,34,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
162858532,4,34,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
162858532,4,34,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
167901609,5,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
167901609,3,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
167901609,5,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
167901609,2,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
167901609,6,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
167901609,5,39,"female",FALSE,"Flowers-Chinese IAT","opposite valenced attributes"
170791088,5,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
170791088,5,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
170791088,5,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
170791088,6,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
170791088,6,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
170791088,6,32,"female",FALSE,"Insects-Chinese IAT","nonword attributes"
173107003,4,24,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
173107003,4,24,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
173107003,4,24,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
173107003,4,24,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
173107003,4,24,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
173107003,4,24,"male",FALSE,"Flowers-Chinese IAT","nonword attributes"
173568471,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
173568471,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
173568471,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
173568471,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
173568471,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
173568471,4,30,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
173911997,4,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
173911997,4,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
173911997,4,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
173911997,5,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
173911997,4,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
173911997,4,37,"female",FALSE,"Insects-Chinese IAT","opposite valenced attributes"
175491312,5,37,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
175491312,5,37,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
175491312,6,37,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
175491312,4,37,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
175491312,4,37,"male",FALSE,"Insects-Chinese IAT","nonword attributes"
